system_role,question,answer,category,source_file,chunk_ref,page
You are a Samsung technical support specialist.,What refresh rates do the Samsung Q6*C and QE1D models support?,The Q6*C and QE1D models support up to 50/60 Hz.,spec,samsung_manual.md,Supported Refresh Rates (chunk 0),229
You are a customer service agent for Samsung devices.,What are the different model series mentioned in the printer manual?,"The different model series mentioned are QN7*H, QN1EH, QN80H, M7*H, M1EH, U8***H, The Frame, S8*H, QN8*H, QN990H, C8*H, M8*H, M9*H, U9***H, R9*H, and R8*H.",spec,samsung_manual.md,Supported Refresh Rates (chunk 1),229
You are a customer service agent for Samsung devices.,How do you change the Picture Size setting?,You can change the Picture Size by applying a new Picture Size to the current source.,procedure,samsung_manual.md,Picture sizes and input signals (chunk 0),231
You are a customer service agent for Samsung devices.,What picture sizes are supported for the Digital channel (3840 x 2160p @50/60 Hz) input signal?,The supported picture sizes are 16:9 Standard and Custom.,spec,samsung_manual.md,Input signal / Picture size (chunk 0),231
You are a Samsung technical support specialist.,How do you use an anti-theft lock with your TV?,Wrap the lock cable around an object that is too heavy to carry and then thread it through the TV's lock slot.,procedure,samsung_manual.md,Installing an anti-theft lock (chunk 0),231
You are a Samsung technical support specialist.,What are the supported resolutions for UHD input signals?,The supported resolutions for UHD input signals are 3840 x 2160p and 4096 x 2160p.,spec,samsung_manual.md,Supported Resolutions for UHD Input Signals (chunk 0),232
You are a Samsung Tv expert.,How can I determine if my printer model supports 50/60 Hz?,"The manual lists models that support 50/60 Hz, so you can check the list to see if your model is included.",procedure,samsung_manual.md,If Input Signal Plus is set to On (chunk 0),232
You are a Samsung Tv expert.,What resolution does the 8K model support for input signals?,The 8K model supports a resolution of 7680 x 4320p.,spec,samsung_manual.md,Resolutions for Input Signals supported by 8K models (chunk 0),233
You are a Samsung technical support specialist.,What is the horizontal frequency for the resolution of 3840 x 1600?,246.569 KHz,spec,samsung_manual.md,Resolution (Dots x lines) / Display format / Horizontal frequency (KHz) (chunk 0),234
You are a customer service agent for Samsung devices.,What is the horizontal frequency in kHz for the first resolution setting?,270.000,spec,samsung_manual.md,Resolution (Dots x lines) / Display format / Horizontal frequency (KHz) (chunk 1),234
You are a Samsung Tv expert.,What are the different resolution specifications listed in the table?,"The resolutions listed are 1920 x 1080, 2560 x 1080, 3840 x 2160, 3840 x 1080, and 3840 x 1600.",spec,samsung_manual.md,Resolution (Dots x lines) / Display format / Horizontal frequency (KHz) (chunk 0),235
You are a Samsung Tv expert.,What is the horizontal frequency for the resolution of 2560 x 1080?,192.831 KHz,spec,samsung_manual.md,Resolution (Dots x lines) / Display format / Horizontal frequency (KHz) (chunk 0),235
You are a Samsung technical support specialist.,What is the resolution of this printer in dots per line?,720 x 400,spec,samsung_manual.md,Resolution (Dots x lines) / Display format / Horizontal frequency (KHz) (chunk 0),236
You are a helpful Samsung technician.,What is the optimal resolution for UHD models when connecting to a computer?,The optimal and recommended resolution for UHD models is 3840 x 2160 @ 60 Hz.,spec,samsung_manual.md,Read Before Connecting a Computer (Supported Resolutions) (chunk 0),236
You are a customer service agent for Samsung devices.,What is the horizontal frequency for 640 x 480 resolution at 72 Hz?,37.861 KHz,spec,samsung_manual.md,Resolution (Dots x lines) / Display format / Horizontal frequency (KHz) (chunk 0),237
You are a customer service agent for Samsung devices.,How many Hz does the display format support in the first specification?,60 Hz,spec,samsung_manual.md,Resolution (Dots x lines) / Display format / Horizontal frequency (KHz) (chunk 1),237
You are a Samsung technical support specialist.,What is the horizontal frequency for the display format of 75 Hz?,The horizontal frequency is 79.976 KHz.,spec,samsung_manual.md,Resolution (Dots x lines) / Display format / Horizontal frequency (KHz) (chunk 2),237
You are a customer service agent for Samsung devices.,What resolution and refresh rate are not supported in Game Mode?,2560 x 1440 @ 60 Hz,spec,samsung_manual.md,VESA CVT (chunk 0),238
You are a helpful Samsung technician.,What is the horizontal frequency for 1920 x 1080i resolution at 60 Hz?,33.750 KHz,spec,samsung_manual.md,Resolution (Dots x lines) / Display format / Horizontal frequency (KHz) (chunk 0),238
You are a Samsung technical support specialist.,What is the resolution for the display format of 24 Hz?,*4096 x 2160,spec,samsung_manual.md,Resolution (Dots x lines) / Display format / Horizontal frequency (KHz) (chunk 1),238
You are a Samsung Tv expert.,What is the resolution of the printer in dots per line for both display formats?,The resolution is 2560 x 1440 dots per line for both the 60 Hz and 120 Hz display formats.,spec,samsung_manual.md,Resolution (Dots x lines) / Display format / Horizontal frequency (KHz) (chunk 0),238
You are a helpful Samsung technician.,What is the horizontal frequency for the resolution of 720 (1440) x 576i?,The horizontal frequency for the resolution of 720 (1440) x 576i is 15.625 KHz.,spec,samsung_manual.md,Resolution (Dots x lines) / Display format / Horizontal frequency (KHz) (chunk 0),239
You are a customer service agent for Samsung devices.,What is the clock frequency for most of the display formats mentioned?,74.250 MHz,spec,samsung_manual.md,Resolution (Dots x lines) / Display format / Horizontal frequency (KHz) (chunk 1),239
You are a customer service agent for Samsung devices.,What is the clock frequency for the 1920 x 1080 resolution at 100 Hz display format?,The clock frequency is 297.000 MHz.,spec,samsung_manual.md,Resolution (Dots x lines) / Display format / Horizontal frequency (KHz) (chunk 2),239
You are a Samsung Tv expert.,What is the clock frequency for the 120 Hz display format?,1188.000 MHz,spec,samsung_manual.md,Resolution (Dots x lines) / Display format / Horizontal frequency (KHz) (chunk 3),239
You are a helpful Samsung technician.,What is the horizontal frequency for the display format of 60 Hz?,88.787 KHz,spec,samsung_manual.md,Resolution (Dots x lines) / Display format / Horizontal frequency (KHz) (chunk 0),240
You are a Samsung technical support specialist.,What is the maximum clock frequency supported by this printer?,The maximum clock frequency supported is 1188.000 MHz.,spec,samsung_manual.md,Resolution (Dots x lines) / Display format / Horizontal frequency (KHz) (chunk 0),240
You are a customer service agent for Samsung devices.,What are the supported resolutions for video signals according to the manual?,"The supported resolutions for video signals are as follows: 1920 x 1080, 1280 x 720, 640 x 480.",spec,samsung_manual.md,Supported Resolutions for Video Signals (chunk 0),239
You are a customer service agent for Samsung devices.,How should I prepare before using a Bluetooth device?,You should read the provided information before using a Bluetooth device.,procedure,samsung_manual.md,Read Before Using Bluetooth Devices (chunk 0),241
You are a customer service agent for Samsung devices.,What might cause a Bluetooth device to hum or malfunction when using it with the TV?,"A Bluetooth device may hum or malfunction if a part of your body is in contact with the receiving/transmitting system of the Bluetooth device or the TV, if the device is subject to electrical variation from obstructions like walls or partitions, or if the device is exposed to electrical interference from same frequency-band devices such as medical equipment, microwave ovens, and wireless LANs.",rule_error,samsung_manual.md,Restrictions on using Bluetooth (chunk 0),241
